query	domain	intent	slots
清清洁客厅走廊	narwal_clean_function	start_clean	"[[""location"", 3, 7]]"
开启扫拖一体模式	narwal_clean_function	start_sweep_and_mop	[]
重点扫一下这里	narwal_clean_function	come_here_sweep	[]
吸力开大	narwal_parameter_control	up_suction	[]
打扫打扫一下餐桌	narwal_clean_function	start_clean	"[[""location"", 6, 8]]"
拖客厅一次	narwal_clean_function	start_mop	"[[""frequency"", 3, 4], [""location"", 1, 3]]"
来这扫扫地	narwal_clean_function	come_here_sweep	[]
过来扫一下我这里	narwal_clean_function	come_here_sweep	[]
清扫主卧和次卧	narwal_clean_function	start_clean	[]
打扫房子开始清洁	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
你接着擦吧	narwal_clean_function	continue_mop	[]
帮我去客厅拖地	narwal_clean_function	start_mop	"[[""location"", 3, 5]]"
扫地了	narwal_clean_function	start_sweep	[]
吸力调为强劲	narwal_parameter_control	set_air_suction	"[[""gear"", 4, 6]]"
到我们这边来	narwal_clean_function	come_here	[]
重新设置清洁路线	narwal_clean_function	start_clean	[]
去三号三三号房间打扫	narwal_clean_function	start_clean	"[[""location"", 1, 8]]"
你继续扫地吧把扫地换为强力扫地	narwal_clean_function	start_sweep	"[[""suction"", 11, 13]]"
去一号房间打扫	narwal_clean_function	start_clean	"[[""location"", 1, 5]]"
帮我扫客厅	narwal_clean_function	start_sweep	"[[""location"", 3, 5]]"
开始洗地	narwal_clean_function	start_clean	[]
扫一下你的数学不行的话你帮	narwal_clean_function	start_sweep	[]
清理这片区域	narwal_clean_function	come_here_clean	[]
洗拖一体	narwal_clean_function	start_mop	[]
帮我扫一下这里	narwal_clean_function	come_here_sweep	[]
墩下地	narwal_clean_function	start_mop	[]
把次卧扫一下	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
请扫地毯	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
请清扫地毯	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
你出来干活吗	narwal_other_function	start_exit_duck	[]
那你快出来	narwal_other_function	start_exit_duck	[]
出来玩	narwal_other_function	start_exit_duck	[]
帮我打扫	narwal_clean_function	start_clean	[]
这个地方再洗一下再拖一下	narwal_clean_function	continue_mop	[]
打扫书房和儿童房	narwal_clean_function	start_clean	[]
嗯继续扫地	narwal_clean_function	continue_sweep	[]
回到原来的位置	narwal_other_function	start_back_station	[]
扫拖客厅同时	narwal_clean_function	start_sweep_and_mop	"[[""location"", 2, 4]]"
重新建建模	narwal_other_function	start_generate_map	[]
开始清洁整体客厅	narwal_clean_function	start_clean	[]
来这里拖扫一下	narwal_clean_function	come_here_sweep_and_mop	[]
帮我去客厅扫地	narwal_clean_function	start_sweep	"[[""location"", 3, 5]]"
充电多少呢	narwal_other_function	info_elec_status	[]
我这里有一片重屋过来打扫一下	narwal_clean_function	start_clean	"[[""location"", 6, 8]]"
开始清洁地板	narwal_clean_function	start_clean	[]
不扫地毯	narwal_clean_function	stop_sweep	"[[""location"", 2, 4]]"
清洗地板	narwal_clean_function	start_clean	[]
在你目前的位置	narwal_other_function	info_location_status	[]
全局打扫	narwal_clean_function	start_clean	[]
到冰箱里来	narwal_clean_function	move	"[[""location"", 1, 3]]"
清洁一下走廊	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
扫下厨房	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
没事了你可以好好的清洁了	narwal_clean_function	come_here_clean	[]
你接着我扫拖房子	narwal_clean_function	continue_sweep_and_mop	"[[""location"", 6, 8]]"
到厨房来清洁	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
不要扫地	narwal_clean_function	stop_sweep	[]
打扫外卫	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
返回基站你干嘛	narwal_other_function	start_back_station	[]
你在这干嘛呀	narwal_other_function	info_action_status	[]
扫完待会把厨房的地拖一下	narwal_clean_function	start_sweep_and_mop	"[[""location"", 5, 7]]"
强力吸尘	narwal_other_function	start_collect_dust	[]
请问你要清理啥	narwal_other_function	info_action_status	[]
清洗地毯	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
你在哪个床底下都能进去吗	narwal_other_function	info_location_status	[]
打扫一下客厅卫生	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
把厨房的地拖一下	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
别扫了把厨房的地拖一下	narwal_clean_function	start_mop	"[[""location"", 4, 6]]"
继续任务hello Navo继续清洁	narwal_clean_function	continue_clean	[]
来我的身边	narwal_clean_function	come_here	[]
打扫吴子墨房间	narwal_clean_function	start_clean	"[[""location"", 2, 7]]"
可以干活了可以清洁	narwal_clean_function	start_clean	[]
从这过去	narwal_clean_function	come_here	[]
打扫一下大卫生间	narwal_clean_function	start_clean	"[[""location"", 4, 8]]"
在充电吗	narwal_other_function	info_action_status	[]
回位置	narwal_other_function	start_back_station	[]
开始烘干抹布	narwal_other_function	start_drying	[]
去打扫卧室	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
到我这来一下把我这拖一下	narwal_clean_function	come_here_mop	[]
不拖了	narwal_clean_function	stop_mop	[]
清洁一下主卧吧	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
到我这来拖一下	narwal_clean_function	come_here_mop	[]
干拖	narwal_clean_function	start_mop	"[[""humidity"", 0, 1]]"
充满电了吗	narwal_other_function	info_elec_status	[]
清洁拖地	narwal_clean_function	start_mop	[]
扫一下我前面	narwal_clean_function	come_here_sweep	[]
呃清洁次卧	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
去次卧去次卧	narwal_clean_function	move	"[[""location"", 1, 3]]"
来客厅扫一下我这里	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
过来我这里拖地吧	narwal_clean_function	come_here_mop	[]
汇报任务	narwal_other_function	info_clean_progress	[]
扫拖同时打扫主卧	narwal_clean_function	start_sweep_and_mop	"[[""location"", 6, 8]]"
我不建图了取消	narwal_other_function	stop_generate_map	[]
去主卧打扫	narwal_clean_function	start_clean	"[[""location"", 1, 3]]"
开启吸尘	narwal_other_function	start_collect_dust	[]
帮我去扫地房间可以	narwal_clean_function	start_sweep	"[[""location"", 5, 7]]"
干嘛呢	narwal_other_function	info_action_status	[]
扫一个地	narwal_clean_function	start_sweep	[]
去次卧扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
基站集尘	narwal_other_function	start_collect_dust	[]
hello Navo过来这里	narwal_clean_function	come_here	[]
扫一下基站附近	narwal_clean_function	start_sweep	[]
清洁整	narwal_clean_function	start_clean	[]
客厅厨房重新建图	narwal_other_function	start_generate_map	[]
继续打扫这块区域	narwal_clean_function	continue_clean	[]
有时间清扫地毯	narwal_clean_function	start_clean	"[[""location"", 5, 7]]"
去卧室	narwal_clean_function	move	"[[""location"", 1, 3]]"
到我这里拖一下地	narwal_clean_function	come_here_mop	[]
那个画地图	narwal_other_function	start_generate_map	[]
呃全屋拖地	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
地毯拖地	narwal_clean_function	start_mop	"[[""location"", 0, 2]]"
去三号房间打扫	narwal_clean_function	start_clean	"[[""location"", 1, 5]]"
打扫房间五子墨	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
打扫厨房哦不打扫餐厅	narwal_clean_function	stop_clean	"[[""location"", 8, 10]]"
你接着干活	narwal_clean_function	continue_clean	[]
回去房间	narwal_clean_function	move	"[[""location"", 2, 4]]"
你在你在干什么呀	narwal_other_function	info_action_status	[]
给厨房扫个地	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
回家继续	narwal_other_function	continue_back_station	[]
请把地扫拖一下	narwal_clean_function	start_sweep_and_mop	[]
过来这边扫地	narwal_clean_function	come_here_sweep	[]
先去扫其他	narwal_clean_function	start_sweep	[]
来我这里到我这里来	narwal_clean_function	come_here	[]
深度清洁卫生间	narwal_clean_function	start_clean	"[[""location"", 4, 7]]"
去扫阳台	narwal_clean_function	start_sweep	"[[""location"", 2, 4]]"
模式模式扫一下卧室	narwal_clean_function	start_sweep	"[[""location"", 7, 9]]"
你拖完啦	narwal_other_function	info_clean_progress	[]
扫拖同时卫生间二	narwal_clean_function	start_sweep_and_mop	"[[""location"", 4, 8]]"
去去卧室擦擦	narwal_clean_function	start_mop	"[[""location"", 2, 4]]"
房间扫地	narwal_clean_function	start_sweep	"[[""location"", 0, 2]]"
开始清理扫地	narwal_clean_function	start_clean	[]
对客厅进行扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
去二号房间	narwal_clean_function	move	"[[""location"", 1, 5]]"
呃请打扫客厅的地面	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
清扫一下	narwal_clean_function	start_clean	[]
这里打扫卫生你还没打扫就跑了	narwal_clean_function	start_clean	[]
等会帮我清扫	narwal_clean_function	start_clean	[]
清洁客厅和玄关	narwal_clean_function	start_clean	[]
来我这里打扫卫生	narwal_clean_function	come_here_clean	[]
把卫生间的地拖一下	narwal_clean_function	start_mop	"[[""location"", 1, 4]]"
把卫生间把房间打扫一下	narwal_clean_function	start_clean	"[[""location"", 1, 4]]"
请先打扫主卧	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
请开始全屋打扫	narwal_clean_function	start_clean	"[[""location"", 3, 5]]"
回去清洗房间	narwal_clean_function	start_clean	"[[""location"", 4, 6]]"
打扫我的位置	narwal_clean_function	come_here_clean	[]
你是不是卡住了	narwal_other_function	info_error_status	[]
扫卫生	narwal_clean_function	start_sweep	[]
拖地拖呃拖一下客厅	narwal_clean_function	start_mop	"[[""location"", 7, 9]]"
开启自清洁模式	narwal_clean_function	start_clean	[]
嗯出来工作先	narwal_other_function	start_exit_duck	[]
清扫女儿房	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
返回返回基地基站	narwal_other_function	start_back_station	[]
你过来拖地	narwal_clean_function	start_mop	[]
返	narwal_other_function	start_back_station	[]
清洁一下我这里	narwal_clean_function	come_here_clean	[]
过来这里打扫	narwal_clean_function	come_here_clean	[]
过来客厅打扫	narwal_clean_function	start_clean	"[[""location"", 2, 4]]"
清扫北次卧	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
结束工作回	narwal_other_function	start_back_station	[]
把娱乐室拖一遍	narwal_clean_function	start_mop	"[[""frequency"", 5, 6], [""location"", 1, 4]]"
返回基站诶等会	narwal_other_function	start_back_station	[]
出来转两圈	narwal_other_function	start_exit_duck	[]
扫书房	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
去清洁	narwal_clean_function	start_clean	[]
开灯请打扫这里	narwal_clean_function	come_here_clean	[]
请打扫儿童房	narwal_clean_function	start_clean	"[[""location"", 3, 6]]"
去打扫洗手间	narwal_clean_function	start_clean	"[[""location"", 3, 6]]"
开始清洁厨房和中厨	narwal_clean_function	start_clean	[]
还得换换一个毛巾	narwal_other_function	info_consumable	"[[""consumable"", 6, 8]]"
打扫哪个打扫哪个	narwal_other_function	info_clean_space	[]
忽略地毯全屋清洁	narwal_clean_function	stop_clean	"[[""location"", 4, 6]]"
清洁厨房和中厨	narwal_clean_function	start_clean	[]
打扫次卧客厅	narwal_clean_function	start_clean	[]
去拖厨	narwal_clean_function	start_mop	"[[""location"", 2, 3]]"
你会扫地吗	narwal_clean_function	start_sweep	[]
停止拖布烘干	narwal_other_function	stop_drying	[]
只打扫	narwal_clean_function	start_clean	[]
到我这个位置来打扫	narwal_clean_function	come_here_clean	[]
准备开始拖地	narwal_clean_function	start_mop	[]
到我这个位置来	narwal_clean_function	come_here	[]
清扫本次卧	narwal_clean_function	start_clean	"[[""location"", 2, 5]]"
全部清洁	narwal_clean_function	start_clean	[]
拖阳台	narwal_clean_function	start_mop	"[[""location"", 1, 3]]"
把娱乐室扫一遍把娱乐室拖一遍	narwal_clean_function	start_mop	"[[""frequency"", 5, 6], [""location"", 1, 4]]"
是否在充电	narwal_other_function	info_action_status	[]
把把客卫拖一下	narwal_clean_function	start_mop	"[[""location"", 2, 4]]"
打扫当当卧室	narwal_clean_function	start_clean	"[[""location"", 2, 6]]"
停停止建图	narwal_other_function	stop_generate_map	[]
清洁客厅地毯	narwal_clean_function	start_clean	[]
你到我这里来清洁一下	narwal_clean_function	come_here_clean	[]
扫一下客厅的地毯	narwal_clean_function	start_sweep	[]
集尘一下	narwal_other_function	start_collect_dust	[]
到我这边来扫一扫	narwal_clean_function	come_here_sweep	[]
到我这边来拖一拖	narwal_clean_function	come_here_mop	[]
帮我	narwal_clean_function	start_clean	[]
扫厕所	narwal_clean_function	start_sweep	"[[""location"", 1, 3]]"
扫好了没有	narwal_other_function	info_clean_progress	[]
怎么回事	narwal_other_function	info_error_status	[]
你打扫这里	narwal_clean_function	come_here_clean	[]
到我们这里来	narwal_clean_function	come_here	[]
把现在这个地方扫拖一下	narwal_clean_function	come_here_sweep_and_mop	[]
不要扫拖同时要先扫	narwal_clean_function	start_sweep	[]
来厨房	narwal_clean_function	move	"[[""location"", 1, 3]]"
去拖一下主卧	narwal_clean_function	start_mop	"[[""location"", 4, 6]]"
回到基站好	narwal_other_function	start_back_station	[]
出出舱	narwal_other_function	start_exit_duck	[]
扫拖同时不要	narwal_clean_function	stop_sweep_and_mop	[]
清扫同时	narwal_clean_function	start_clean	[]
去拖一下厨房	narwal_clean_function	start_mop	"[[""location"", 4, 6]]"
拖一下房间二	narwal_clean_function	start_mop	"[[""location"", 3, 6]]"
调到最大吸力	narwal_parameter_control	set_air_suction	"[[""gear"", 2, 4]]"
回基地去	narwal_other_function	start_back_station	[]
给客厅二扫地	narwal_clean_function	start_sweep	"[[""location"", 1, 4]]"
扫地啊	narwal_clean_function	start_sweep	[]
拖地设备	narwal_clean_function	start_mop	"[[""location"", 2, 4]]"
强劲吸尘	narwal_other_function	start_collect_dust	[]
开始吸尘模式	narwal_other_function	start_collect_dust	[]
结束打扫餐厅	narwal_clean_function	stop_clean	"[[""location"", 4, 6]]"
结束去集尘	narwal_other_function	stop_collect_dust	[]
回回到基站结束工作	narwal_other_function	start_back_station	[]
嗯给全屋扫一遍地	narwal_clean_function	start_sweep	"[[""frequency"", 5, 6], [""location"", 2, 4]]"
抹地	narwal_clean_function	start_mop	[]
呃扫拖同时	narwal_clean_function	start_sweep_and_mop	[]
把这里扫拖一下	narwal_clean_function	come_here_sweep_and_mop	[]
静音模式	narwal_parameter_control	set_air_suction	"[[""gear"", 0, 2]]"
打扫客厅和卧主卧	narwal_clean_function	start_clean	[]
开始清洁湿度为标准档位	narwal_clean_function	start_clean	"[[""humidity"", 7, 9]]"
到我这里来打扫卫生	narwal_clean_function	come_here_clean	[]
回到基站基站	narwal_other_function	start_back_station	[]
就是这个地方再打扫一下	narwal_clean_function	come_here_clean	[]
电充好了没有	narwal_other_function	info_elec_status	[]
